timestamp,rh_hourly_avg_corrected,temp_hourly_avg_corrected,TSA_def,RH2M_def,TSA_lcz,RH2M_lcz,sensor
23,81.46393705872538,10.934854935844507,9.367236998023056,77.83059861408016,9.724144788292366,74.40563455442103,MOD-PM-00343
0,83.90296058278415,10.508968906621766,9.188258899716164,81.02664735643125,9.10402024083858,80.95692486660086,MOD-PM-00348
1,84.86177505184115,10.09243445425167,8.908391104499213,82.49220007477905,8.881547667139726,81.9140229753453,MOD-PM-00348
2,85.7485297906422,9.96111654093276,8.671377190239996,83.73267266252915,8.690473246402878,82.83194005403587,MOD-PM-00348
3,86.40601098793306,9.783133557770054,8.466572625688512,84.55075729699443,8.518019817544403,83.37023199616576,MOD-PM-00348
4,87.01169745252994,9.562623567438592,8.293144961569807,85.43893084080099,8.36908020458633,84.14095117033814,MOD-PM-00348
5,87.5337846634101,9.340112955480436,8.14376049453406,86.15672435623279,8.240277802172324,84.72804091748574,MOD-PM-00348
6,87.25768781014757,9.542355766286708,8.05191066385173,86.56705550598583,8.174080872021133,84.96510554251911,MOD-PM-00348
7,86.29809680583351,9.681762938533419,8.181213730187725,86.1942678876918,8.40194939263433,83.82749774301652,MOD-PM-00348
8,84.7845365294261,10.03099588907485,8.666346751700202,84.52362774636248,8.990088022355554,81.67747986608272,MOD-PM-00348
9,82.03641107871525,10.877083312193502,9.408812027526416,81.14722605094636,9.757211281755845,78.2816907759193,MOD-PM-00348
10,78.26240146448535,11.823304574954099,10.325063406306205,77.11705077466347,10.646728647355554,74.5252129259727,MOD-PM-00348
11,76.62828631326006,12.30549578333338,11.316369058073853,73.15761666606656,11.631439340714929,70.68900793610717,MOD-PM-00348
12,76.0037024059921,12.579982688042461,12.220686243868423,69.93712354528493,12.48477905098049,67.78911253501629,MOD-PM-00348
13,73.10538561911973,12.986425653631684,12.889739639457614,67.47577888116069,13.069128321505142,65.75209133652434,MOD-PM-00348
14,69.38447449317263,14.02996325351807,13.312092967417048,65.67100170837051,13.402868862809806,64.36572356059634,MOD-PM-00348
15,68.12311723271671,14.336371861867812,13.477028068454786,64.90010880875862,13.479585318729795,64.15158107362944,MOD-PM-00348
16,69.01090041939223,13.95505208557836,13.378466902108029,65.2120868748632,13.292402464767981,65.0465175146344,MOD-PM-00348
17,70.19639489145887,13.705417523590995,13.007036844889322,66.28716803693223,12.823041017028107,66.87144704796802,MOD-PM-00348
18,72.34761335631262,13.257915341006349,12.441822841249664,67.99729836672202,12.170000931312298,69.20527433526927,MOD-PM-00348
19,74.67791091331026,12.61823012335089,11.795602118831942,70.3443539224822,11.468609908531452,72.10369633532119,MOD-PM-00348
20,77.0017426855397,12.175709816395667,11.161892507268094,72.99081601219616,10.82238041669473,74.77154856166621,MOD-PM-00348
21,79.37275308756695,11.602097016658941,10.509907850087117,75.20943803855842,10.201977012140288,76.91044978409363,MOD-PM-00348
22,81.26960627393069,11.155835282730518,9.960160114096222,77.10069673936144,9.725320719986511,78.33061989434331,MOD-PM-00348
23,82.71810524987126,11.050096824401146,9.532097686108925,79.18383067837722,9.37632450680081,79.72809241864321,MOD-PM-00348
0,84.14082448654976,10.886537331944949,9.696895658866579,79.02171463858937,9.596636370521692,79.07244585457046,MOD-PM-00349
1,85.24193243037566,10.442279759695975,9.376879872234483,80.78738344480095,9.341075560042515,80.20719075988029,MOD-PM-00349
2,86.25064923388626,10.255316002290328,9.103755481528244,82.31026187678557,9.123602961336926,81.25332192696979,MOD-PM-00349
3,87.14317640755615,10.11638093404077,8.872562137385588,83.29316538210757,8.929328852344428,81.97249452534747,MOD-PM-00349
4,87.71034936552071,9.831102718536854,8.681786866080616,84.20071497079198,8.76471957466218,82.73095513381826,MOD-PM-00349
5,88.24953762728055,9.623656537618507,8.518415269240142,85.0515926566033,8.623021223309548,83.37349059635473,MOD-PM-00349
6,88.07501301918528,9.827288477893935,8.444386606199902,85.58791118601992,8.592550241348029,83.59691404345956,MOD-PM-00349
7,86.51599369595267,10.164206761585945,8.670146340513973,84.87233564221467,8.958854900075822,81.80808309624472,MOD-PM-00349
8,84.17327115308845,10.708761592638558,9.310796516193674,82.37689700862151,9.692188917454235,78.94785954758034,MOD-PM-00349
9,80.66135187921597,11.674576869253446,10.18580608929877,78.08966692522866,10.545230594416838,75.12049957619176,MOD-PM-00349
10,76.82086251931206,12.626772250275929,11.169055694104067,73.84047470224999,11.484581059764947,71.30322608749417,MOD-PM-00349
11,73.5576078743954,13.426386530185741,12.169500446815425,69.858919847776,12.453944796292786,67.60563257042209,MOD-PM-00349
12,72.19924636572219,13.870468412601394,13.044822138486024,66.95729495249817,13.275479643402628,65.01209009559922,MOD-PM-00349
13,70.538866876912,14.186668905586949,13.66932166076449,64.72540948465209,13.812888016750243,63.19157846576202,MOD-PM-00349
14,68.84479273177782,14.612805293883838,14.062405490545252,63.11953998024489,14.12788480870864,61.93155798202567,MOD-PM-00349
15,68.64376364096171,14.550233751610552,14.205663186043605,62.52030267682455,14.195462395163144,61.77767468488753,MOD-PM-00349
16,70.51096204366969,14.015255631798402,14.134897251855131,62.907288020044874,14.050461713005514,62.65148886182317,MOD-PM-00349
17,72.00552957037979,13.65106713899935,13.806125574870919,63.8934229220486,13.634882151461802,64.29134752346158,MOD-PM-00349
18,73.56124451231616,13.303145369507243,13.270544454713182,65.2612248325018,13.015549550831937,66.259572837592,MOD-PM-00349
19,75.30488179577947,12.887904045336121,12.618082594294037,67.47254037032077,12.300647036014544,69.10469885433422,MOD-PM-00349
20,76.90682370132103,12.591378961943324,11.95286987727076,70.04955186810874,11.606990035429957,71.86406190997589,MOD-PM-00349
21,78.96447747151221,12.140998589235807,11.223192366761733,72.23378648064953,10.892610543326935,74.13353819665612,MOD-PM-00349
22,81.12657308600737,11.627525099662689,10.589805576628054,74.34112486129814,10.322014884552742,75.88389379507943,MOD-PM-00349
23,82.80581664578838,11.382060827921862,10.098635188436013,76.78102549384622,9.91881970468277,77.62346612210918,MOD-PM-00349
0,87.7841415937649,10.033876630924194,9.444424790014608,79.20915095435956,9.33885124091911,79.17732211385227,MOD-00036
1,88.86923707753859,9.589123391358404,9.132102902624165,80.89353800217974,9.088511828389112,80.2751287227879,MOD-00036
2,89.93621634043622,9.405250167178371,8.862898786796354,82.43639092930967,8.873041321717837,81.3407591818171,MOD-00036
3,90.7012382411191,9.244585323655262,8.639286353313466,83.36457196778566,8.686556910035605,82.00204662647789,MOD-00036
4,91.20959451182765,9.00055355600647,8.452370314048805,84.2887030969279,8.52801987484023,82.76144926297246,MOD-00036
5,91.88946737872219,8.788553054827222,8.294221855762208,85.12310851515832,8.39261001816178,83.39421754050534,MOD-00036
6,92.24401608879289,8.905099106963936,8.221737563908597,85.65413042937774,8.363533338441673,83.59909733945818,MOD-00036
7,91.32168171111162,9.10614100473064,8.44438433766564,85.01036302951819,8.734893289352698,81.8529988959158,MOD-00036
8,89.46407953687104,9.54792224305396,9.070830228929726,82.62057839013102,9.4685901775583,79.02014305993592,MOD-00036
9,85.39868032371635,10.60153553514356,9.92260339701912,78.46272694965037,10.301849772814718,75.29654962988648,MOD-00036
10,80.75781952890576,11.709684462664447,10.881600356062187,74.34930647275284,11.220270987942143,71.61259254748515,MOD-00036
11,78.0135870327374,12.388047257123128,11.874875076625104,70.45175994338098,12.194612582657294,67.91801410604997,MOD-00036
12,77.02321532712074,12.74663748915304,12.76465944216924,67.511882718298,13.033530462962359,65.26534666083691,MOD-00036
13,74.50364780475338,13.212549733980921,13.40131236794397,65.25325086717812,13.58253603825386,63.38111300460484,MOD-00036
14,71.40671594788833,13.99302470667071,13.806062879864879,63.56898455229745,13.903539947356922,62.077278442892286,MOD-00036
15,70.26619354555731,14.2166589696179,13.95397750523333,62.95334673644306,13.969497349505035,61.92317686892909,MOD-00036
16,71.36715859559581,13.861546714482085,13.876927396490895,63.3110007921324,13.813434734567378,62.782070771282626,MOD-00036
17,72.69046996487698,13.567073434672894,13.531534338236254,64.2789965965513,13.379814339002504,64.39210452937921,MOD-00036
18,74.50712283365004,13.162909664891606,12.977921244303385,65.66027543385823,12.740695902506511,66.39430327733358,MOD-00036
19,77.03971630610081,12.540294243391516,12.32008565266927,67.79971479415893,12.025304005940756,69.11676121393839,MOD-00036
20,79.41946706729537,11.993967065947096,11.660202178955078,70.29100676218668,11.335885264078776,71.78062845230103,MOD-00036
21,82.16075469695484,11.334273353901237,10.942114969889323,72.49972393671672,10.628457895914714,74.09015261332193,MOD-00036
22,84.56447600301341,10.78588501186887,10.320053863525391,74.60591003417969,10.059617767333984,75.9526958656311,MOD-00036
23,86.374666158849,10.576935859800148,9.838500010172526,76.95720947265625,9.66039082845052,77.61956922531128,MOD-00036
0,81.72531122905906,11.105765556059685,9.621447226034629,79.48464038333377,10.059095360008445,75.36171703029324,MOD-00038
1,83.08709363169123,10.651300558620068,9.299843486064189,81.26984457892341,9.81057772249789,76.56305619523332,MOD-00038
2,84.24954649523143,10.44949695009773,9.02395643079603,82.6876328256968,9.59120325036951,77.59412770039326,MOD-00038
3,85.02541992626848,10.237623348022716,8.785720808699324,83.68814399100638,9.389787894584037,78.3757748289366,MOD-00038
4,85.71364195971131,9.999835520984336,8.582833878800676,84.61025438463366,9.214661832242399,79.1470426899678,MOD-00038
5,86.39274421516625,9.749816095164052,8.408513348553631,85.35573852126663,9.064035050675676,79.73941026429873,MOD-00038
6,86.0581478094559,9.98587932803216,8.317576376425253,85.8585708741884,9.019120202966638,79.83508274387668,MOD-00038
7,85.37535454987643,10.130122133559397,8.514987133129223,85.31002039728938,9.304841176625844,78.75024122495908,MOD-00038
8,83.28995603354986,10.643167391844445,9.13653953758446,83.05045682340055,9.978127276446369,76.71231123228331,MOD-00038
9,79.65494792527898,11.591674595834602,10.027839883340372,78.94424435177365,10.813027805637669,73.34782410080368,MOD-00038
10,75.47197796074366,12.614015134047772,11.049098131334459,74.45104092572187,11.754610925622888,69.77125023919183,MOD-00038
11,72.38687251047976,13.356173377458806,12.080519920555322,70.3020994567871,12.72129566089527,66.268436106089,MOD-00038
12,70.12131562073284,13.958472744393056,12.987450578019425,67.08910206562764,13.553204015783361,63.62588896467879,MOD-00038
13,67.21726687152567,14.45149290188211,13.643159870452552,64.98322220342978,14.117180645079644,61.972427973736956,MOD-00038
14,64.58779630105018,15.23752838896489,14.073702324028922,63.394319188260106,14.46640363985725,60.73133106520058,MOD-00038
15,64.39611196246396,15.267901686671605,14.239014693521783,62.64449919171261,14.550170404092283,60.385778538351694,MOD-00038
16,66.0067946454316,14.749467966247458,14.155599870125624,62.85551413089102,14.390351297530962,60.927672647760446,MOD-00038
17,67.36264421862928,14.435920515178173,13.802100426692427,63.84409390772908,13.958421282840341,62.32078951841812,MOD-00038
18,69.39907177908712,13.990078052105275,13.251404929109578,65.42667725482718,13.345095937246896,64.15717909711998,MOD-00038
19,71.96007932201786,13.297159509585555,12.578074906351242,67.62220126454825,12.643710702850804,66.44087329230092,MOD-00038
20,74.07438257345964,12.905282284696941,11.87208095740036,70.26965753872503,11.958249679136998,68.88682987056592,MOD-00038
21,76.41020006845775,12.374327362788724,11.142738655370461,72.69326561419032,11.292093660095084,70.83725308857005,MOD-00038
22,78.54071835979498,11.889688975362048,10.511522033559581,74.92184174292545,10.757360965077872,72.34770731998056,MOD-00038
23,80.29235068982604,11.624697223219824,10.020754293025698,77.30243282441701,10.369869751240213,73.918251260053,MOD-00038
0,81.41016601594556,11.258604218635698,9.830611445203589,80.0700142681968,10.568391405221403,74.84322129808541,MOD-00039
1,82.53232676899738,10.817697719318726,9.521647021968421,81.81741123128558,10.313433187454015,76.08169100452976,MOD-00039
2,83.62293443471268,10.627617868823826,9.259687988583778,83.20353258645815,10.095257273393935,77.15754896823358,MOD-00039
3,84.4539569215479,10.40959694115332,9.033075004114389,84.12152359122237,9.894533632413163,77.90645572421276,MOD-00039
4,85.15431476563401,10.15734557979026,8.841488295771375,85.01234401527981,9.71956002047514,78.70822388886519,MOD-00039
5,85.83259048554031,9.904094230576558,8.678521705825975,85.73639966830002,9.56863002469844,79.31029416903245,MOD-00039
6,86.35485911680863,9.926955927107969,8.594426680970221,86.22340965507347,9.505016038556672,79.57026429867656,MOD-00039
7,86.77859860784072,9.845122048504699,8.784058600405631,85.66713921169956,9.72632732178642,78.8761530974245,MOD-00039
8,84.71004342672495,10.429128477359868,9.374068968062655,83.52772070543178,10.319419473225004,77.39724774461105,MOD-00039
9,80.25196279208733,11.65155631343998,10.214812287019827,79.57409849485943,11.134528971959224,74.13115336194801,MOD-00039
10,76.49920841837557,12.669903361693105,11.181671180347404,75.27538967604684,12.094215808528485,70.38864750437217,MOD-00039
11,73.87243477376484,13.463822225920532,12.169533304648825,71.215024324927,13.111318984834275,66.72170377957939,MOD-00039
12,72.22691833173259,13.985252390637257,13.056390667905902,68.04636647441599,14.024692384323272,63.80656116079576,MOD-00039
13,69.71636177897895,14.405867926646897,13.710082327965463,65.8926923156965,14.670490340431138,61.81177164068316,MOD-00039
14,66.560454017194,15.283589157520577,14.127429773311803,64.24036640696006,15.057773665626451,60.33432775912899,MOD-00039
15,65.99964885178883,15.319925534646295,14.284459633402305,63.538670983645,15.161137307044303,59.90943077531191,MOD-00039
16,68.09161752688131,14.564863030987548,14.198463439941406,63.78081113041037,15.003978162708849,60.37682858788141,MOD-00039
17,69.54719872002245,14.17131227107333,13.844940487701114,64.80899779631359,14.563432447981127,61.68332808560664,MOD-00039
18,71.22652559196591,13.736147496718953,13.299490409322305,66.41411338466229,13.93017850063815,63.47285531771065,MOD-00039
19,73.49219027740715,13.093260027710807,12.654685558659015,68.60966553546415,13.219557809357596,65.72354150526594,MOD-00039
20,74.98620067594504,12.842460606486268,11.992600242690285,71.25851484336475,12.528136413876373,68.17132233157017,MOD-00039
21,76.64783606520045,12.443058203958737,11.291967599698813,73.58215563840206,11.848716093762086,70.04586747613284,MOD-00039
22,78.53876864131253,11.983001898894576,10.685365582456683,75.71829630124687,11.294902121666635,71.67717416687768,MOD-00039
23,80.09651672528992,11.804644915725596,10.215508980326133,78.00062028016194,10.8898025739311,73.35020750347931,MOD-00039
0,85.07291450700613,11.142387560387846,10.198061160076453,78.61785115342195,9.927629344658165,79.40650637140534,MOD-00043
1,86.21332902131924,10.729698014904814,9.859837216625882,80.49377341956944,9.6359993307507,80.73494036930545,MOD-00043
2,87.26319223857321,10.530956411080759,9.570927898243708,82.14333036994192,9.391692224643574,81.97588789973277,MOD-00043
3,88.28528930368319,10.294303791917702,9.332806182742583,83.21756177375289,9.186433547201787,82.85048960526166,MOD-00043
4,88.93521804019227,10.042827968310961,9.131136526857368,84.1906264338512,9.010533670507053,83.67139353176962,MOD-00043
5,89.55390833486129,9.826044734029423,8.955969903255715,85.04667874347375,8.854901562405004,84.36889976471778,MOD-00043
6,89.6976665808325,9.907194962257805,8.882624110359162,85.60860666505094,8.835771434501915,84.45755649076825,MOD-00043
7,89.1895053159117,10.022604063578385,9.144670479028605,84.76198430933377,9.311426897457137,82.22040168227852,MOD-00043
8,87.69894827610328,10.430026218496758,9.860862761619954,81.97785353753353,10.219540488395246,78.62343218911019,MOD-00043
9,84.4072196802339,11.31052335718467,10.80407762341926,77.36781132916995,11.189016616761917,74.32801661509949,MOD-00043
10,79.2301149164557,12.535486593143528,11.809443373624452,73.01699052803248,12.17445189479724,70.36394429485158,MOD-00043
11,75.79387023550478,13.378410282858214,12.798833527917528,69.10809430816295,13.156359898904881,66.55918734361225,MOD-00043
12,74.71529839910278,13.799932668754385,13.657860247541494,66.26887723722346,13.993932464243374,63.95915267439668,MOD-00043
13,72.62766856708537,14.210318160330086,14.262495404551466,64.30805305748135,14.539118666593202,62.213321106906996,MOD-00043
14,70.0201948929586,14.90323330469967,14.650064668766719,62.70829701701955,14.860182765856791,60.8508282227275,MOD-00043
15,68.48946592526633,15.237084155484352,14.780662506934734,62.04880781210814,14.918878399444461,60.55142289840757,MOD-00043
16,69.43750819273659,14.876291337280273,14.708705738824628,62.452744205638126,14.765036260107612,61.42249833934502,MOD-00043
17,70.51286998689064,14.634381093436081,14.383805211879864,63.367819233163324,14.338903286113814,63.02490710841079,MOD-00043
18,72.32266692514743,14.190174782204892,13.862588548474738,64.82823343685165,13.712548756877736,65.06526090569997,MOD-00043
19,75.51521962854629,13.289068741496713,13.225444845551426,67.15014963983332,12.985350910668235,67.96219015769589,MOD-00043
20,77.64204241394441,12.85489795591264,12.547582118951,69.57699667180626,12.23171131911787,70.79965644021637,MOD-00043
21,79.74845137673753,12.391796943756777,11.789079921685376,71.74243207764857,11.421060447322512,73.36964309099808,MOD-00043
22,81.91239696832412,11.889521455604203,11.132222829281705,73.89979268786976,10.766802504456159,75.60306209082742,MOD-00043
23,83.64758701878577,11.64109553686228,10.619197452878488,76.32909894776576,10.29924097153747,77.65504411123331,MOD-00043
0,86.23193970759426,10.231201176611856,9.461503588801735,80.64684790133151,9.133890596855101,81.8375052587596,MOD-PM-00426
1,87.21703042004663,9.822921456831178,9.164943787111993,82.2670966856601,8.882001288774505,82.95605220232189,MOD-PM-00426
2,88.1809169912799,9.666179659335233,8.918573538036194,83.57110287356952,8.673573757304583,83.95595091853001,MOD-PM-00426
3,88.85892447626532,9.48554197248249,8.708166127550058,84.4245270123111,8.491794985037387,84.62580731471166,MOD-PM-00426
4,89.34989467113904,9.267254231222346,8.528922932397265,85.31886572748343,8.335625860710246,85.4210650364771,MOD-PM-00426
5,89.8396685376513,9.065954257554434,8.373955570660712,86.01635928831536,8.196979185211754,85.97971977561153,MOD-PM-00426
6,90.10517529375649,9.195909699143971,8.287606287897432,86.47403367275207,8.1425207715891,86.13045820793582,MOD-PM-00426
7,89.81791247129657,9.265978631950219,8.4558855317553,86.04003187286949,8.474714918366706,84.66275660026488,MOD-PM-00426
8,88.53580708654567,9.621010142223216,8.995699762339246,84.16860112555864,9.198050450383818,81.86194516506656,MOD-PM-00426
9,83.7736384157233,10.85416554046283,9.779177790992062,80.45616826934405,10.063511825438798,78.03947941675263,MOD-PM-00426
10,79.4586986075225,11.956891491887605,10.715362589681643,76.31557653547131,11.03334096477054,73.93647661426141,MOD-PM-00426
11,76.93480137446652,12.648999940278653,11.679889055103782,72.3779612328987,12.052816437013028,69.96668085911318,MOD-PM-00426
12,75.18542543842423,13.183254931316563,12.560537179737244,69.14588121306801,12.944829086835519,66.86134395139148,MOD-PM-00426
13,73.4890223742267,13.312848527407388,13.209450524869617,66.8944208129801,13.53815089985129,64.89568866801326,MOD-PM-00426
14,71.87489547343522,13.812568318257624,13.620994711050079,65.13978543422178,13.876393336073642,63.40304600201727,MOD-PM-00426
15,71.18813202122332,13.991347840039369,13.779327719844378,64.37774440877878,13.946822138318428,63.123436209343716,MOD-PM-00426
16,71.83839351107648,13.727352166226918,13.688003499130781,64.70575541273838,13.758284540662178,63.98558519992368,MOD-PM-00426
17,72.81277654314458,13.54823434048175,13.331052928443889,65.7667848060342,13.275440042204256,65.85573639243282,MOD-PM-00426
18,74.59825294666538,13.109224616513725,12.781873728570606,67.44640279775011,12.592705529752429,68.20378319891145,MOD-PM-00426
19,77.10752467428955,12.414202350385684,12.14932655968551,69.72150278474946,11.844745093951596,71.19884229665148,MOD-PM-00426
