time,TSA
2022-06-01 01:00:00,8.781840927238136
2022-06-01 02:00:00,8.690420163061333
2022-06-01 03:00:00,8.354270536908246
2022-06-01 04:00:00,8.130585045022997
2022-06-01 05:00:00,7.92892395503759
2022-06-01 06:00:00,8.619651211599091
2022-06-01 07:00:00,10.718048753652795
2022-06-01 08:00:00,12.378268431080699
2022-06-01 09:00:00,13.886524830776636
2022-06-01 10:00:00,15.276285984395372
2022-06-01 11:00:00,16.287567182395833
2022-06-01 12:00:00,17.123360891606637
2022-06-01 13:00:00,17.5246840249236
2022-06-01 14:00:00,17.631827368175607
2022-06-01 15:00:00,17.49170472455245
2022-06-01 16:00:00,16.608958464132286
2022-06-01 17:00:00,15.801133550195914
2022-06-01 18:00:00,15.415306549846775
2022-06-01 19:00:00,14.744403686380622
2022-06-01 20:00:00,13.640060794624162
2022-06-01 21:00:00,12.362910129970999
2022-06-01 22:00:00,11.427415066809033
2022-06-01 23:00:00,10.521344249607466
2022-06-02 00:00:00,9.651824007613072
2022-06-02 01:00:00,8.766317116787832
2022-06-02 02:00:00,7.939746036054316
2022-06-02 03:00:00,7.209820155131013
2022-06-02 04:00:00,6.570063534126234
2022-06-02 05:00:00,6.358027735378926
2022-06-02 06:00:00,7.589635045583464
2022-06-02 07:00:00,10.238526930019702
2022-06-02 08:00:00,13.629047998246676
2022-06-02 09:00:00,16.073689197034582
2022-06-02 10:00:00,17.356280771335946
2022-06-02 11:00:00,18.01785493022942
2022-06-02 12:00:00,18.63861389528006
2022-06-02 13:00:00,19.26305720912842
2022-06-02 14:00:00,19.693477290183864
2022-06-02 15:00:00,19.759525745423502
2022-06-02 16:00:00,19.617680106542196
2022-06-02 17:00:00,19.145194672426726
2022-06-02 18:00:00,18.410666914646583
2022-06-02 19:00:00,17.408576791642872
2022-06-02 20:00:00,16.022712692534128
2022-06-02 21:00:00,14.791496144076234
2022-06-02 22:00:00,13.803237625779843
2022-06-02 23:00:00,13.05161871139012
2022-06-03 00:00:00,12.41931191057273
2022-06-03 01:00:00,12.072487095036422
2022-06-03 02:00:00,11.901577853678248
2022-06-03 03:00:00,11.699916754003539
2022-06-03 04:00:00,11.565629877206788
2022-06-03 05:00:00,11.402905847927002
2022-06-03 06:00:00,11.44204636233701
2022-06-03 07:00:00,12.301152168438591
2022-06-03 08:00:00,13.686731598300355
2022-06-03 09:00:00,14.780159427892329
2022-06-03 10:00:00,16.340611703111733
2022-06-03 11:00:00,18.070255829753194
2022-06-03 12:00:00,19.16790867635467
2022-06-03 13:00:00,19.810336976404642
2022-06-03 14:00:00,19.211381671849267
2022-06-03 15:00:00,18.405195763996915
2022-06-03 16:00:00,18.37643722499172
2022-06-03 17:00:00,18.346200191403454
2022-06-03 18:00:00,17.961213995815797
2022-06-03 19:00:00,17.020369858553465
2022-06-03 20:00:00,15.41381479448188
2022-06-03 21:00:00,13.777503272511353
2022-06-03 22:00:00,12.384716771841966
2022-06-03 23:00:00,11.373387194625877
2022-06-04 00:00:00,10.78789306382896
2022-06-04 01:00:00,10.343188304127693
2022-06-04 02:00:00,10.049155324941466
2022-06-04 03:00:00,10.03263269910667
2022-06-04 04:00:00,10.007152492966782
2022-06-04 05:00:00,10.04971064354504
2022-06-04 06:00:00,10.648832481568434
2022-06-04 07:00:00,11.537235721162801
2022-06-04 08:00:00,12.519558145537871
2022-06-04 09:00:00,13.875054283378233
2022-06-04 10:00:00,15.274977629209047
2022-06-04 11:00:00,16.41399430135897
2022-06-04 12:00:00,17.24698260802461
2022-06-04 13:00:00,17.6593505474238
2022-06-04 14:00:00,17.686028848122987
2022-06-04 15:00:00,17.53479737729998
2022-06-04 16:00:00,17.37899005959821
2022-06-04 17:00:00,16.640977484534005
2022-06-04 18:00:00,15.741222891484028
2022-06-04 19:00:00,14.264748189559612
2022-06-04 20:00:00,12.60776801621381
2022-06-04 21:00:00,11.484806877403685
2022-06-04 22:00:00,10.66329837164352
2022-06-04 23:00:00,10.145020790764022
2022-06-05 00:00:00,9.780021445605314
2022-06-05 01:00:00,9.537750447732549
2022-06-05 02:00:00,9.472046629351496
2022-06-05 03:00:00,9.456839406694712
2022-06-05 04:00:00,9.345539354763957
2022-06-05 05:00:00,9.300367658197274
2022-06-05 06:00:00,9.452541787257928
2022-06-05 07:00:00,9.829909550047773
2022-06-05 08:00:00,10.484454675462246
2022-06-05 09:00:00,11.68023445286849
2022-06-05 10:00:00,12.660549493688904
2022-06-05 11:00:00,12.840900242599389
2022-06-05 12:00:00,12.647929031203034
2022-06-05 13:00:00,12.332034521917421
2022-06-05 14:00:00,12.244400803759618
2022-06-05 15:00:00,12.274292831721482
2022-06-05 16:00:00,12.199467144733887
2022-06-05 17:00:00,12.097812174494265
2022-06-05 18:00:00,11.922192278359034
2022-06-05 19:00:00,11.401281725266813
2022-06-05 20:00:00,10.712340085925973
2022-06-05 21:00:00,10.401822530523361
2022-06-05 22:00:00,10.16716957369647
2022-06-05 23:00:00,10.010193238179284
2022-06-06 00:00:00,9.893218034803454
2022-06-06 01:00:00,9.861178040214838
2022-06-06 02:00:00,9.838475998813976
2022-06-06 03:00:00,9.781321802353716
2022-06-06 04:00:00,9.678748204436772
2022-06-06 05:00:00,9.67544864849998
2022-06-06 06:00:00,9.820358570649262
2022-06-06 07:00:00,10.127765017904949
2022-06-06 08:00:00,10.673908460442306
2022-06-06 09:00:00,11.125845820331392
2022-06-06 10:00:00,12.16588933083375
2022-06-06 11:00:00,12.92284323070487
2022-06-06 12:00:00,13.794925159377954
2022-06-06 13:00:00,14.79109654829989
2022-06-06 14:00:00,15.57484390233725
2022-06-06 15:00:00,15.827687979066582
2022-06-06 16:00:00,15.826567236376718
2022-06-06 17:00:00,15.723773618402674
2022-06-06 18:00:00,15.463958116459423
2022-06-06 19:00:00,15.022108273330332
2022-06-06 20:00:00,14.372676000955039
2022-06-06 21:00:00,13.41623333202773
2022-06-06 22:00:00,12.546388082909232
2022-06-06 23:00:00,11.978199301659572
2022-06-07 00:00:00,11.349850929753245
2022-06-07 01:00:00,10.733849687544307
2022-06-07 02:00:00,10.402258208498324
2022-06-07 03:00:00,10.01277831498453
2022-06-07 04:00:00,9.57825059001101
2022-06-07 05:00:00,9.12136270842143
2022-06-07 06:00:00,9.791084916029206
2022-06-07 07:00:00,11.632043511585437
2022-06-07 08:00:00,14.205475012130307
2022-06-07 09:00:00,15.908517302744883
2022-06-07 10:00:00,17.37927008005653
2022-06-07 11:00:00,18.754503211669828
2022-06-07 12:00:00,19.342341993218213
2022-06-07 13:00:00,19.456105024992098
2022-06-07 14:00:00,19.293564631536412
2022-06-07 15:00:00,19.27557911667509
2022-06-07 16:00:00,19.324142511949276
2022-06-07 17:00:00,19.022819324271325
2022-06-07 18:00:00,18.80464053076861
2022-06-07 19:00:00,18.46062346403113
2022-06-07 20:00:00,17.515387650200807
2022-06-07 21:00:00,16.46329109299387
2022-06-07 22:00:00,15.692404959694386
2022-06-07 23:00:00,15.096032992210553
2022-06-08 00:00:00,14.67238349958592
2022-06-08 01:00:00,14.492301647164936
2022-06-08 02:00:00,14.398746425331751
2022-06-08 03:00:00,14.349245428065956
2022-06-08 04:00:00,14.26723745440097
2022-06-08 05:00:00,14.18905773814646
2022-06-08 06:00:00,14.235860773526554
2022-06-08 07:00:00,14.542228292024902
2022-06-08 08:00:00,15.391210854509438
2022-06-08 09:00:00,16.725601508126488
2022-06-08 10:00:00,17.74327652417935
2022-06-08 11:00:00,17.623060411671133
2022-06-08 12:00:00,17.374895923193492
2022-06-08 13:00:00,18.00040820532854
2022-06-08 14:00:00,18.493571822075353
2022-06-08 15:00:00,18.811449133082363
2022-06-08 16:00:00,19.064251048434812
2022-06-08 17:00:00,18.73312963271377
2022-06-08 18:00:00,17.39920342288923
2022-06-08 19:00:00,16.320308232158254
2022-06-08 20:00:00,15.469660498042288
2022-06-08 21:00:00,14.238633418614086
2022-06-08 22:00:00,13.366620230511273
2022-06-08 23:00:00,12.704276686127116
2022-06-09 00:00:00,12.265467599804708
2022-06-09 01:00:00,11.873886954387558
2022-06-09 02:00:00,11.526823804949174
2022-06-09 03:00:00,11.290798235074703
2022-06-09 04:00:00,11.009625543284187
2022-06-09 05:00:00,10.843949456861878
2022-06-09 06:00:00,11.58229275531005
2022-06-09 07:00:00,13.02597491041655
2022-06-09 08:00:00,14.362707136057622
2022-06-09 09:00:00,15.69585607182529
2022-06-09 10:00:00,17.032726523397287
2022-06-09 11:00:00,17.819270449912892
2022-06-09 12:00:00,17.450639517955324
2022-06-09 13:00:00,17.091702038696326
2022-06-09 14:00:00,17.074230694939388
2022-06-09 15:00:00,17.397900292825796
2022-06-09 16:00:00,17.454410422441924
2022-06-09 17:00:00,17.225206947011145
2022-06-09 18:00:00,17.1587827076371
2022-06-09 19:00:00,16.836824559205184
2022-06-09 20:00:00,16.409819071948903
2022-06-09 21:00:00,16.10596379391029
2022-06-09 22:00:00,15.519404368386745
2022-06-09 23:00:00,14.87180609956664
2022-06-10 00:00:00,14.353461807611097
2022-06-10 01:00:00,13.735838483332998
2022-06-10 02:00:00,13.032188086646045
2022-06-10 03:00:00,12.549165882786212
