time,HIA,SWBGT,HUMIDEX
2022-06-04 14:00:00,18.10922064420976,18.255815187605787,18.27553666755556
2022-06-04 15:00:00,17.92014270323828,18.13264772632831,18.064229267672072
2022-06-04 16:00:00,17.830560921255405,18.50868829359876,18.57803087011629
2022-06-04 17:00:00,16.551585621017697,17.545341640929948,16.96237523465172
2022-06-04 18:00:00,15.577424796838654,16.823995727373703,15.74931607135874
2022-06-04 19:00:00,13.953748150159987,15.880544062090674,14.093370548546147
2022-06-04 20:00:00,12.081802838641163,14.647877088642336,11.979307623030527
2022-06-04 21:00:00,11.019533715662321,13.938971561807962,10.76634731776938
2022-06-04 22:00:00,10.282118435216299,13.460870619953704,9.944133505422748
2022-06-04 23:00:00,9.850729150981616,13.19047414604923,9.476274437549256
2022-06-05 00:00:00,9.523829482699853,12.965710067851784,9.09366088039567
2022-06-05 01:00:00,9.304673670086203,12.845428012467584,8.880130309679597
2022-06-05 02:00:00,9.290402719852498,12.902168952449575,8.95750849690248
2022-06-05 03:00:00,9.298252602398154,12.939333696082839,9.011603573435087
2022-06-05 04:00:00,9.150500788053277,12.837206146772358,8.837908484598046
2022-06-05 05:00:00,9.116116774856575,12.789006571940332,8.762947927307556
2022-06-05 06:00:00,9.318113450256016,12.888505664957993,8.943693514865066
2022-06-05 07:00:00,9.80190154260719,13.293702905677295,9.612510437745126
2022-06-05 08:00:00,10.560314427362204,14.144702668622887,10.966031706131295
2022-06-05 09:00:00,11.912904552740239,15.5361232629521,13.20143492175165
2022-06-05 10:00:00,12.773646194313423,16.308468052992808,14.464076894022556
2022-06-05 11:00:00,12.79919628265796,16.198102558609627,14.313132208077258
2022-06-05 12:00:00,12.533807666560383,15.793683418628902,13.688761675082215
2022-06-05 13:00:00,12.084938714527471,15.421976716403057,13.074218411478176
2022-06-05 14:00:00,12.102515059131981,15.500746855003982,13.189058484693629
2022-06-05 15:00:00,12.149411946345444,15.562307274372749,13.285389747187057
2022-06-05 16:00:00,12.041337742379115,15.616385320476141,13.340386119955449
2022-06-05 17:00:00,11.94841776022248,15.575999031481881,13.264852806979116
2022-06-05 18:00:00,11.735799478390824,15.289698662120601,12.817931733031305
2022-06-05 19:00:00,11.196816888418985,14.683323033996636,11.853768902885577
2022-06-05 20:00:00,10.366369691941209,13.988786944521745,10.707132122890773
2022-06-05 21:00:00,10.097107860704718,13.831714048238627,10.43164829429888
2022-06-05 22:00:00,9.869607833674946,13.701031876595183,10.201759714876891
2022-06-05 23:00:00,9.76735873706551,13.665064599089122,10.130621663050901
2022-06-06 00:00:00,9.665130958382077,13.609186745904937,10.031341724664575
2022-06-06 01:00:00,9.658472658606453,13.577578103279903,9.985337377428035
2022-06-06 02:00:00,9.614117057867402,13.519745919957176,9.894780798440552
2022-06-06 03:00:00,9.540302572890225,13.499889143908042,9.852060545592003
2022-06-06 04:00:00,9.475786927370283,13.514291843641082,9.859615955790755
2022-06-06 05:00:00,9.505493002486585,13.594429628607148,9.978796790986832
2022-06-06 06:00:00,9.791953323228096,13.829269846162642,10.367628054399637
2022-06-06 07:00:00,10.138079920810704,14.135669065928196,10.869459279631256
2022-06-06 08:00:00,10.996930306196743,14.619324235139157,11.723626293693924
2022-06-06 09:00:00,11.262107828612004,14.747440080855757,11.957365022240912
2022-06-06 10:00:00,12.476497485661739,15.462976725108884,13.209891105415686
2022-06-06 11:00:00,12.977120061843952,15.787955288837214,13.768649917979696
2022-06-06 12:00:00,13.995369098014505,16.438955514507946,14.891016871544394
2022-06-06 13:00:00,15.007449274053519,17.205828872611296,16.175960918475482
2022-06-06 14:00:00,15.748806863489607,17.70040401748493,17.02224557171467
2022-06-06 15:00:00,15.840296454868072,17.59458171098351,16.890810486930693
2022-06-06 16:00:00,15.827703495137202,17.49299021950088,16.744698611695018
2022-06-06 17:00:00,15.669786918736328,17.4176990760482,16.606922791050053
2022-06-06 18:00:00,15.39028488016506,17.24910724303613,16.313123034667946
2022-06-06 19:00:00,14.698108060845133,16.928370743012376,15.72234253244888
2022-06-06 20:00:00,13.823874243664982,16.56976096066791,15.041889849048191
2022-06-06 21:00:00,12.48649002450451,15.696789867104082,13.542399013434428
2022-06-06 22:00:00,11.702179266014443,15.132302884358191,12.588760049180056
2022-06-06 23:00:00,11.379640905365326,14.939753019646655,12.25255102320385
2022-06-07 00:00:00,10.594897821987725,14.450446691622457,11.405103666789415
2022-06-07 01:00:00,9.886791229137831,14.045833425985238,10.6925910703164
2022-06-07 02:00:00,9.578592231143666,13.862084313336831,10.371669021758759
2022-06-07 03:00:00,9.168170156214744,13.532369787285267,9.824117704829893
2022-06-07 04:00:00,8.84294617025308,13.23447752017634,9.338460769042545
2022-06-07 05:00:00,8.772630270708554,12.921001711929717,8.881366984471072
2022-06-07 06:00:00,9.976470029146629,13.389044699403085,9.781935375213974
2022-06-07 07:00:00,12.424569661563206,15.025323414718663,12.580906108707344
2022-06-07 08:00:00,15.048869188192414,16.596242820687657,15.322454128481647
2022-06-07 09:00:00,16.678367162096617,17.479215290885833,16.894060027901393
2022-06-07 10:00:00,18.02632205202183,18.093037737676415,18.029309250065378
2022-06-07 11:00:00,19.693912802269427,19.329784951379338,20.057203252010673
2022-06-07 12:00:00,19.93449291114383,19.567283158360148,20.42277117670475
2022-06-07 13:00:00,21.055614407723517,19.42244403765075,20.24398402022581
2022-06-07 14:00:00,19.5864320396535,19.15510377864073,19.799281956934
2022-06-07 15:00:00,20.02252293989706,19.11565450859614,19.76412590379578
2022-06-07 16:00:00,20.218030238691455,19.120870422171016,19.773197084275488
2022-06-07 17:00:00,19.0256294409493,18.65408657401063,19.01477991014271
2022-06-07 18:00:00,19.01467453377143,18.469235222839636,18.74359230157092
2022-06-07 19:00:00,18.23358950913551,18.439643924884113,18.56041824308285
2022-06-07 20:00:00,16.938401630535477,18.092686085646278,17.812889047753917
2022-06-07 21:00:00,15.913860234352725,17.826815482329497,17.233702948964364
2022-06-07 22:00:00,15.306533120983183,18.35875879618,17.865134342903495
2022-06-07 23:00:00,14.860258853519104,18.548653769293185,18.045001558722802
2022-06-08 00:00:00,14.477800307508602,18.212585627169016,17.494018701522442
2022-06-08 01:00:00,14.324028379812738,18.090919510841015,17.291508472903313
2022-06-08 02:00:00,14.259633805308068,18.114001063786805,17.311356591414974
2022-06-08 03:00:00,14.25498424242349,18.22041446421552,17.46086268175092
2022-06-08 04:00:00,14.193015672995305,18.20698896657554,17.42958487534555
2022-06-08 05:00:00,14.103217675302282,18.125023055050043,17.295893137371728
2022-06-08 06:00:00,14.186837157942943,18.12264479264656,17.30912742595274
2022-06-08 07:00:00,14.58119824609296,18.243372963549646,17.55806218242812
2022-06-08 08:00:00,15.602530628939073,18.686039979494556,18.386535624679976
2022-06-08 09:00:00,17.010760434814685,19.810646579800764,20.255806214594998
2022-06-08 10:00:00,17.810474413416514,20.595531554866973,21.524062998536138
2022-06-08 11:00:00,17.567321352517073,19.741764364655037,20.26889494906805
2022-06-08 12:00:00,17.242279338282952,18.613196869999115,18.60900887664444
2022-06-08 13:00:00,17.9348827682057,18.8889841200349,19.136332542006116
2022-06-08 14:00:00,18.496933026636995,19.88717964278801,20.658961058089524
2022-06-08 15:00:00,18.90899268442713,20.63401673899046,21.79082646615694
2022-06-08 16:00:00,19.112791224818338,20.507506152751365,21.654259516009436
2022-06-08 17:00:00,18.82742765737796,20.46658423246086,21.54361756503982
2022-06-08 18:00:00,17.00033811816911,19.004237929720972,19.113776358019734
2022-06-08 19:00:00,15.815229560372405,17.75003493846008,17.10558833831536
2022-06-08 20:00:00,14.888890082115498,17.205737900950247,16.152301504738624
2022-06-08 21:00:00,13.246527100257396,16.39363280322814,14.67832230924546
2022-06-08 22:00:00,12.472792697833434,16.078084769834682,14.0786893617201
2022-06-08 23:00:00,11.844680585664761,15.704058840569424,13.425292633696767
2022-06-09 00:00:00,11.554580175549916,15.458677833024696,13.020838133560208
2022-06-09 01:00:00,11.114577304381667,15.007345254902086,12.295493236480143
2022-06-09 02:00:00,10.805546253359603,14.679684409096208,11.770968471816769
2022-06-09 03:00:00,10.703781498894385,14.496151416458034,11.491323609453932
2022-06-09 04:00:00,10.396280910922918,14.265371286582257,11.104055858420292
2022-06-09 05:00:00,10.322228304806625,14.220355697220564,11.02572312400222
2022-06-09 06:00:00,11.785599666656026,15.050854905688727,12.490179679635617
2022-06-09 07:00:00,13.315783937612169,15.818619924654332,13.879214004945622
2022-06-09 08:00:00,14.642108577891909,16.48114620926203,15.079019288717335
2022-06-09 09:00:00,16.055852828422886,17.2620183124369,16.463471930065843
2022-06-09 10:00:00,17.481056787505977,18.089927607446285,17.916692126154004
2022-06-09 11:00:00,18.108570933955004,18.84426320426323,19.10758634147338
2022-06-09 12:00:00,17.35569093829165,18.847914973751166,18.963322014248963
2022-06-09 13:00:00,17.30903846356725,18.962395153482618,19.11589504298994
2022-06-09 14:00:00,17.12022274094137,19.197070587804493,19.410163793441352
2022-06-09 15:00:00,17.631737160749278,19.62831342577916,20.121302409756076
2022-06-09 16:00:00,17.517822963858,19.434519411673193,19.824740938804972
2022-06-09 17:00:00,17.180300423415144,19.090019623574246,19.270757422990624
2022-06-09 18:00:00,17.166264746813077,19.131032448817262,19.325948561833986
2022-06-09 19:00:00,16.72335235031051,19.017695669941325,19.077826304780416
2022-06-09 20:00:00,16.200936771990904,18.741986145105322,18.58439025570601
2022-06-09 21:00:00,15.814076521865653,18.129798886850313,17.642204156113177
2022-06-09 22:00:00,15.129040025672886,17.33291169620957,16.37974117077203
2022-06-09 23:00:00,14.474636976502023,17.003470500146488,15.784152597873204
2022-06-10 00:00:00,14.092999191175398,16.835307431613305,15.470687742909385
2022-06-10 01:00:00,13.370626474045396,16.386483781134864,14.692846677868072
2022-06-10 02:00:00,12.570896450311547,15.787422982693057,13.687272890459402
2022-06-10 03:00:00,12.146574704190071,15.419814529217005,13.08339502287109
2022-06-10 04:00:00,11.711056718402126,15.095195656612033,12.538066200513171
2022-06-10 05:00:00,11.166341722615222,14.668204815008552,11.826348874397915
2022-06-10 06:00:00,12.580637377152382,15.462045895050027,13.229244273800024
2022-06-10 07:00:00,14.748188150996905,16.76329309025597,15.4989238066656
2022-06-10 08:00:00,16.618388155937552,17.83332807301252,17.382739296123194
2022-06-10 09:00:00,18.212972247032415,18.86468029414282,19.157169387604142
2022-06-10 10:00:00,20.398862066649308,19.78015091368602,20.711045461107766
2022-06-10 11:00:00,23.912453674718527,19.89787018373436,21.047897333632818
2022-06-10 12:00:00,24.815895557820244,20.149777758028286,21.49559702012999
2022-06-10 13:00:00,24.903840562949153,20.146437671042563,21.534968535192174
2022-06-10 14:00:00,24.766900418890458,19.60122460248759,20.71338494731601
2022-06-10 15:00:00,23.754428407030158,19.332152042455824,20.234866789794932
2022-06-10 16:00:00,23.707318274985546,19.1937794422201,20.03436918705957
2022-06-10 17:00:00,22.77430168137503,18.903087081991675,19.567388563237326
2022-06-10 18:00:00,19.056181060846846,18.10021485647048,18.239198531900833
2022-06-10 19:00:00,17.938100305083957,17.552020476085698,17.24700280110709
2022-06-10 20:00:00,16.611879360222762,17.03748926889686,16.256427956456125
2022-06-10 21:00:00,14.897110010038231,16.181392102997595,14.705889671098575
2022-06-10 22:00:00,13.897153395326455,15.79441569604002,13.960384560609384
2022-06-10 23:00:00,13.224452709683913,15.603534715775893,13.55703685083634
2022-06-11 00:00:00,12.71041538317386,15.474522537206607,13.272639027954527
2022-06-11 01:00:00,12.380231514906344,15.394939982685397,13.094606285501596
2022-06-11 02:00:00,11.97239750522427,15.139894552383451,12.653122919187805
2022-06-11 03:00:00,11.718384136448295,15.013093195377907,12.423458192643063
2022-06-11 04:00:00,11.425180595768973,14.89754061004133,12.201916840238985
2022-06-11 05:00:00,11.606980065506821,14.98672609855468,12.364074225597232
2022-06-11 06:00:00,13.125783178563351,15.79020510194873,13.80133596115457
2022-06-11 07:00:00,14.869972918953234,16.684308547664557,15.41144012504003
2022-06-11 08:00:00,16.126837821561274,17.33072775159628,16.57469011225168
2022-06-11 09:00:00,17.11082217469334,17.96453069461422,17.665945863363046
2022-06-11 10:00:00,17.776829005813237,18.506377703863883,18.564100217458147
2022-06-11 11:00:00,18.0682361760464,18.584028789391528,18.731706449946394
2022-06-11 12:00:00,18.407996099237938,18.45578190206548,18.617846403483387
2022-06-11 13:00:00,19.87432428555299,18.929950962099326,19.457933867743005
2022-06-11 14:00:00,20.76774420364932,18.93876254420967,19.524646845562042
2022-06-11 15:00:00,19.789394187957477,18.532876715665058,18.90486606970063
2022-06-11 16:00:00,19.250240599492244,18.448661611733424,18.751656550822002
2022-06-11 17:00:00,18.468781702133565,18.168635086760172,18.223992141209077
2022-06-11 18:00:00,17.70555901108426,17.914454735358618,17.71319649412682
2022-06-11 19:00:00,16.828173243776956,17.62079397367502,17.123931999724018
2022-06-11 20:00:00,15.694605414107293,17.128557504518184,16.203110098675342
2022-06-11 21:00:00,14.670655742062372,16.553030490774603,15.186302742800965
2022-06-11 22:00:00,13.993031754940185,16.159450867976958,14.495437577985536
2022-06-11 23:00:00,13.607207383385147,16.019990436782397,14.221716629779346
2022-06-12 00:00:00,12.952651083382298,15.732096535158012,13.684830035626016
2022-06-12 01:00:00,12.666083356232065,15.634127092455437,13.489461672747927
2022-06-12 02:00:00,12.514678221411133,15.50559066832689,13.277709208169684
2022-06-12 03:00:00,12.120052442220098,15.1609096035838,12.712135946309436
2022-06-12 04:00:00,11.75073519343292,15.038103683650222,12.465234524464977
2022-06-12 05:00:00,11.516104416578486,14.965501793642751,12.31603456302472
2022-06-12 06:00:00,12.354193032140797,15.301744823229278,12.957695131042945
2022-06-12 07:00:00,13.245334429404634,15.594976610570795,13.549083361223772
2022-06-12 08:00:00,14.350175136508083,16.00070723032395,14.341916638892316
2022-06-12 09:00:00,15.280961822758306,16.210053562487225,14.822590614737862
2022-06-12 10:00:00,16.045674165211572,16.26416155748587,15.050854104304348
2022-06-12 11:00:00,16.953377885801608,16.675869434029604,15.813010606453192
2022-06-12 12:00:00,17.05065493579071,16.796024628960307,16.00217215252149
2022-06-12 13:00:00,17.517102660887357,17.190444229849145,16.65231191921907
2022-06-12 14:00:00,17.609427459193412,17.304224457501853,16.83147879527153
2022-06-12 15:00:00,17.485326705546786,17.532646489444012,17.129751769140622
2022-06-12 16:00:00,17.160217575031357,17.45693278303667,16.958195281970074
2022-06-12 17:00:00,16.747723083076565,17.161732236340328,16.459022576876727
2022-06-12 18:00:00,16.186334328616294,17.035630884399776,16.169341562065984
2022-06-12 19:00:00,15.049219998673781,16.403204541972528,15.049639563497083
2022-06-12 20:00:00,13.633992898712433,15.590194208883984,13.619461139452293
2022-06-12 21:00:00,12.797042319336516,15.134185330984522,12.80872218550753
2022-06-12 22:00:00,12.208336033713707,14.921377425766375,12.391048649665077
2022-06-12 23:00:00,11.701373926427438,14.838887107260831,12.173819633593212
2022-06-13 00:00:00,11.377924654946167,14.680367939075206,11.885536557814353
2022-06-13 01:00:00,11.170709653029528,14.530491165920383,11.632539976874343
2022-06-13 02:00:00,10.860477900397964,14.379551877965183,11.357595387167507
2022-06-13 03:00:00,10.698895775555195,14.246195269554361,11.137009096049859
2022-06-13 04:00:00,10.59437781592329,14.143686501169745,10.971355877300397
2022-06-13 05:00:00,10.221450954594228,13.911004887390657,10.568414762145535
2022-06-13 06:00:00,11.145229136160298,14.530815100943146,11.62794072768378
2022-06-13 07:00:00,12.762241943145414,15.546458937043953,13.384616481700089
2022-06-13 08:00:00,13.860253556135003,16.082979818409214,14.360983073293875
2022-06-13 09:00:00,14.600878236443052,16.388300725797045,14.939587285768747
2022-06-13 10:00:00,15.067868391855093,16.663535234218948,15.421351340861328
2022-06-13 11:00:00,15.735361107161461,16.913294561755045,15.906897467160501
2022-06-13 12:00:00,16.151389064136477,16.81735973817461,15.853851828330972
2022-06-13 13:00:00,16.529594166579685,16.84379081740141,15.96627910679784
2022-06-13 14:00:00,16.948559094586233,17.08753097723173,16.393990189931046
2022-06-13 15:00:00,17.382604281869494,17.419662605894285,16.94964692562896
2022-06-13 16:00:00,17.505368327868748,17.597324403063116,17.22515991590147
2022-06-13 17:00:00,17.21360538466568,17.43678064445968,16.940303731902013
2022-06-13 18:00:00,16.42154876611298,16.91079392687691,16.03955239790439
2022-06-13 19:00:00,15.225197208032599,16.13347957280271,14.703275707554115
2022-06-13 20:00:00,14.24717694175768,15.536425687054829,13.665153140749043
2022-06-13 21:00:00,12.850772890062235,14.931485430715371,12.532844140025047
2022-06-13 22:00:00,11.720094548686145,14.282205484173986,11.390594814439975
2022-06-13 23:00:00,10.581724444110122,13.565815820198184,10.151950732419149
2022-06-14 00:00:00,10.068638393656686,13.257494310357478,9.614265123565685
2022-06-14 01:00:00,9.57344979697932,13.057808636839235,9.23370226956322
2022-06-14 02:00:00,8.90306195111662,12.686884561166066,8.576299766225633
2022-06-14 03:00:00,8.67329434720617,12.484051418507455,8.243966548960865
2022-06-14 04:00:00,8.36950672445676,12.321953194153702,7.9545263539384345
2022-06-14 05:00:00,8.481905120074208,12.436059965975826,8.138138878705341
2022-06-14 06:00:00,10.973881163500499,13.864720106778986,10.652322635885517
2022-06-14 07:00:00,13.571761384105402,15.336414523889758,13.248359937590346
2022-06-14 08:00:00,15.633378440744544,16.336854072816788,15.071784566376389
2022-06-14 09:00:00,16.999793049021612,16.80559679117925,16.005608898328013
2022-06-14 10:00:00,18.23577913468984,17.404636030583692,17.097737355692146
2022-06-14 11:00:00,18.778504265264914,18.26104222008906,18.410533127043568
2022-06-14 12:00:00,19.622106096256275,19.0714072542983,19.64546942914811
2022-06-14 13:00:00,20.794820213874274,19.309711727936364,20.049064408260424
2022-06-14 14:00:00,21.422700951759843,19.461446836249007,20.293831225629123
2022-06-14 15:00:00,21.721246324703966,19.539875526365556,20.421082971761113
2022-06-14 16:00:00,21.30916594342277,18.922278617964782,19.51775849461845
2022-06-14 17:00:00,20.811154528956504,18.910422413164742,19.46638521812049
2022-06-14 18:00:00,19.66218877073361,19.235129813404264,19.848256011457245
2022-06-14 19:00:00,18.088534825892193,18.032086094133454,17.955493934706727
2022-06-14 20:00:00,16.296374971133503,16.497709654699165,15.430761541860551
2022-06-14 21:00:00,13.90761487335528,15.37231002197636,13.365760730962544
2022-06-14 22:00:00,12.52546981366696,14.570492667888237,11.957970922061879
2022-06-14 23:00:00,11.409918932339645,13.909566522705498,10.802260569033152
2022-06-15 00:00:00,10.469703063921688,13.265701192795218,9.705467212461926
2022-06-15 01:00:00,10.097941019711962,12.921882474583741,9.14565083511877
2022-06-15 02:00:00,9.681786241434539,12.759775404540864,8.833896242006109
2022-06-15 03:00:00,9.397715180726552,12.725176603940497,8.728605892708524
2022-06-15 04:00:00,8.955875283478704,12.509405018468767,8.335891874933749
2022-06-15 05:00:00,8.736252598803029,12.288695940338853,7.980302253612282
2022-06-15 06:00:00,11.555433212142372,14.063874931692641,11.049275863958398
2022-06-15 07:00:00,14.90075738604492,16.557887112741742,15.238837174970605
2022-06-15 08:00:00,17.290004569224966,18.142966178976113,17.953750121506317
2022-06-15 09:00:00,20.09530266552322,19.27983402710055,19.976597050926394
2022-06-15 10:00:00,24.914855898391377,20.271564714277723,21.726375700929513
2022-06-15 11:00:00,25.021536719148305,20.98262707344171,23.036139851497346
2022-06-15 12:00:00,25.03811005719436,21.101083845414575,23.298109653954345
2022-06-15 13:00:00,25.17095309972782,21.75349715362684,24.235258470327114
2022-06-15 14:00:00,25.125768255303925,22.172789098904122,24.764516862882747
2022-06-15 15:00:00,25.134302816501606,22.133568740192384,24.720647665289952
2022-06-15 16:00:00,25.037242857949614,21.017486847575636,22.987730257061042
2022-06-15 17:00:00,24.983884768732242,20.418358783394563,22.08378768186018
2022-06-15 18:00:00,24.685492105143663,20.05208824019812,21.38028313973853
2022-06-15 19:00:00,21.371496679073633,19.223297716054663,19.943069177154015
2022-06-15 20:00:00,18.198759474791224,18.332034588581603,18.40138596704936
2022-06-15 21:00:00,16.01515879397284,17.090615223567696,16.213095175799207
2022-06-15 22:00:00,14.631350036509332,16.217214820245154,14.703783376453705
2022-06-15 23:00:00,13.954206729048314,15.876477092312072,14.087712340476566
2022-06-16 00:00:00,13.225615180865042,15.572633893932391,13.513585347508016
2022-06-16 01:00:00,12.211016286202383,14.965183995570875,12.453506770782335
2022-06-16 02:00:00,11.12037831541345,14.303922653241807,11.30226714165013
2022-06-16 03:00:00,10.619739551174698,14.132929875806763,10.96118365025501
2022-06-16 04:00:00,10.27118679233233,14.140967089168129,10.90336687338563
2022-06-16 05:00:00,10.441007630180968,14.298877893981118,11.160298792213949
2022-06-16 06:00:00,12.707779585915288,15.550864199861172,13.380034585550908
2022-06-16 07:00:00,15.116199341948294,16.97470077081535,15.870815879716126
2022-06-16 08:00:00,17.48125986460439,18.08074281400132,17.90374851271855
2022-06-16 09:00:00,19.34246053845738,18.788341407416816,19.262517400980215
2022-06-16 10:00:00,22.834541482300498,19.069335020267925,19.810148070957247
2022-06-16 11:00:00,24.900259052498026,19.771081094060477,21.07179561569123
2022-06-16 12:00:00,25.127181290147586,21.79757804093881,24.27224385727561
2022-06-16 13:00:00,25.20188129416627,22.89211645555668,25.87850148641931
2022-06-16 14:00:00,25.31156443380093,22.986364309506783,26.077250856141536
2022-06-16 15:00:00,25.832213085714884,23.846659722379908,27.542728301337487
2022-06-16 16:00:00,25.87848328539332,24.028736824182083,27.811234700218208
