timestamp,rh_hourly_avg_corrected,temp_hourly_avg_corrected,TSA_def,RH2M_def,TSA_lcz,RH2M_lcz,sensor
0,81.26785509869367,8.92336450982373,7.477054761803669,77.88403838613759,7.239969668181046,78.26757878842561,MOD-PM-00097
1,82.59883967504479,8.306949520831802,7.109728605850883,79.49073936628258,6.916171861731487,79.49077419612719,MOD-PM-00097
2,83.63939284456565,8.390873368242938,6.811020229173743,81.39349274013354,6.661415100097656,81.02066214188285,MOD-PM-00097
3,84.95383091996841,8.171916920199584,6.552157858143682,82.63568177430525,6.438076516856318,82.05030167621115,MOD-PM-00097
4,85.95699990723676,7.910187513272789,6.357368800951087,83.73307634436566,6.268333103345788,83.18245763364045,MOD-PM-00097
5,86.32212689069841,7.584375721833883,6.226520372473675,84.8541904947032,6.158601512079653,83.82542183088219,MOD-PM-00097
6,85.28454488647883,7.987171022490239,6.125383791716202,85.21375299536663,6.085361646569294,83.53984119581139,MOD-PM-00097
7,82.93347377450135,8.402436481709989,6.382586271866508,84.61214082137398,6.599542700726053,80.8256494687951,MOD-PM-00097
8,79.06467865177873,9.121413511567512,7.185431107230809,80.82263884337053,7.628121749214504,75.90720607923424,MOD-PM-00097
9,74.16909246126555,10.264963403498308,8.355101875636889,74.6360561536706,8.800814752993377,70.5792348695838,MOD-PM-00097
10,69.84951167025729,11.381913676337428,9.652827055557914,69.6512043994406,10.044869132663893,66.47909782243812,MOD-PM-00097
11,68.4003370374674,11.831174274179595,10.833934618079144,65.87149101754893,11.18071282428244,63.5054696124533,MOD-PM-00097
12,68.75468136193147,11.791671681224482,11.763316278872283,64.43418382561725,12.017412268597147,62.51783557560133,MOD-PM-00097
13,66.96395703155221,12.127005813730085,12.396130769149117,62.13877420840056,12.573726488196332,60.409027638642684,MOD-PM-00097
14,65.6039689245213,12.428063148654543,12.754746478536855,61.49415385204813,12.874603934909986,59.85926578355872,MOD-PM-00097
15,65.65604640565601,12.481213969672808,12.904542342476223,62.087131956349246,12.96396835990574,60.82724210490351,MOD-PM-00097
16,67.620566348806,12.049064632075568,12.843391086744225,62.70596943730893,12.828539641007133,61.72989401610001,MOD-PM-00097
17,68.77595732057007,11.74748167264902,12.546600010084068,64.08022710551386,12.45305169146994,63.528006512185804,MOD-PM-00097
18,69.34633646646813,11.571665224417536,11.998474784519361,64.50143892868705,11.81958472210428,64.28825967208199,MOD-PM-00097
19,70.79294563720482,11.304826852381206,11.216162640115488,66.17122596243154,10.936817998471467,66.76369414122209,MOD-PM-00097
20,72.27241770146252,10.954390775683015,10.346621637759002,68.64608088783596,9.976471942404043,70.00727923020072,MOD-PM-00097
21,74.4391095825791,10.416635999990714,9.388868580693783,69.72958593783171,8.988014221191406,71.50736763166344,MOD-PM-00097
22,77.00780469614182,9.83198083621771,8.594350400178328,72.07455747023873,8.2350958119268,73.57243114969005,MOD-PM-00097
23,79.42859053484653,9.445830536238367,8.002884574558424,75.0820831630541,7.70338307256284,76.18330619646156,MOD-PM-00097
0,83.12124387637563,10.356150390902707,8.807519257958255,75.10580680619425,8.499214058491722,77.36472243693338,MOD-PM-00342
1,84.42070516078833,9.842569071261858,8.405186439628032,77.30653293097197,8.149988886135727,79.01732288189788,MOD-PM-00342
2,85.57755501512314,9.648705661976772,8.094373105177239,79.3221570199995,7.900940396892491,80.24372576243842,MOD-PM-00342
3,86.66004936110124,9.377643812598977,7.811438033829874,80.54846700981481,7.653498407620103,81.01221064667203,MOD-PM-00342
4,87.75772820578632,9.079707067370649,7.576090798449161,81.688706981602,7.454641313695196,81.7471720852069,MOD-PM-00342
5,88.32433618907935,8.807347268774944,7.381249498965135,82.8453386221359,7.286322294776119,82.6472314009026,MOD-PM-00342
6,89.02519506839907,8.817874593385866,7.257793141834772,83.54425065908859,7.193059665053638,83.12371800550774,MOD-PM-00342
7,89.23728159865547,8.999396325744161,7.603150780521222,82.8620736990402,7.8265931997726215,80.02756480316617,MOD-PM-00342
8,86.80024876394415,9.68754898437193,8.543970819729477,79.74301261332498,9.00080689387535,75.9065010013865,MOD-PM-00342
9,82.62203403159194,10.748782330253743,9.80878323227612,73.6589046592143,10.287396103588502,70.20182549775537,MOD-PM-00342
10,77.32350167433351,12.054512248901647,11.070342334348764,68.15627155019276,11.483194379664178,65.92158701882434,MOD-PM-00342
11,73.93725037153733,12.849127623214995,12.18126667079641,63.71959817231591,12.542121545592352,62.086319539084364,MOD-PM-00342
12,72.73786182336616,13.183051104649243,13.06194435402199,62.04275385538737,13.354175256799769,60.760335286458336,MOD-PM-00342
13,70.41348137496426,13.91106133040949,13.685378463179976,59.691890744809754,13.922236689814815,58.715355428059894,MOD-PM-00342
14,66.70959809543837,14.742314723490319,14.084302888093172,57.63353070859556,14.27989343713831,56.74182210851599,MOD-PM-00342
15,66.03089220385925,14.84446505854819,14.211847601996528,57.165360090467665,14.345759639033565,56.510109173810044,MOD-PM-00342
16,66.67929520088803,14.564250145798413,14.1665204083478,57.51255419695819,14.227381727430556,57.17528234411169,MOD-PM-00342
17,67.92313927984044,14.255252112902134,13.91576402452257,59.34400072450991,13.887172218605324,59.40820450959382,MOD-PM-00342
18,69.41041798690458,13.932505070414809,13.402271638093172,61.09482639454029,13.26171558521412,61.81223585340712,MOD-PM-00342
19,70.98492518246863,13.49615120613849,12.658633083767361,63.928518818042896,12.371293583622686,65.94541902895327,MOD-PM-00342
20,73.62587246990763,12.759059503871597,11.795311595775463,66.31545384724934,11.380194543909143,69.15286164460359,MOD-PM-00342
