timestamp,rh_hourly_avg_corrected,temp_hourly_avg_corrected,TSA_def,RH2M_def,TSA_lcz,RH2M_lcz,sensor
0,89.18986066337321,11.1325670341884,10.279326889541123,85.43310186365149,10.080200698349502,85.62300526964795,MOD-PM-00097
1,89.9314282421338,10.926567436915514,10.083026592548077,86.5916522518619,9.928750174386161,86.46766515878531,MOD-PM-00097
2,90.5810406627735,10.762231458342919,9.91193616259229,87.42734091622489,9.792692079648866,87.15393684722565,MOD-PM-00097
3,91.16380744699774,10.56180486992028,9.762502817007212,88.10957755623284,9.673539549439818,87.7190070099883,MOD-PM-00097
4,91.46051781064357,10.435734598561575,9.637213403052026,88.64394776899736,9.571975037291809,88.22985083192259,MOD-PM-00097
5,91.6923610688232,10.323973747144892,9.512711074326065,88.91323601020561,9.456449906904618,88.46297356322572,MOD-PM-00097
6,91.70325490245357,10.235967824961316,9.413401677058292,89.16488127656035,9.36282935509315,88.71015890352018,MOD-PM-00097
7,91.44465843307819,10.258295913420753,9.3272705078125,89.00391148996877,9.278341943091089,88.45235279628209,MOD-PM-00097
8,89.55236233106007,10.751881736162115,9.4395017519102,88.60253537356199,9.492318960336538,87.50767127236168,MOD-PM-00097
9,85.55413106644345,11.871772570317967,9.961577698424621,86.73771541721219,10.291059389219178,84.01129404005114,MOD-PM-00097
10,81.94126064313541,12.86891654999034,10.935394119430374,82.6192628629915,11.420293451665522,78.59416697575496,MOD-PM-00097
11,80.80276599158215,13.136748347650352,12.041036081838083,77.12469685732664,12.502120468642685,73.56369169465788,MOD-PM-00097
12,79.81171305827523,13.45070390885331,12.960006210830185,72.6229320358444,13.32827892932263,69.79663513518952,MOD-PM-00097
13,77.43724039497549,13.371544554924865,13.632435725285458,70.08985678704231,13.894507607260904,67.87512976258665,MOD-PM-00097
14,75.14375443469108,14.413072004944947,14.044593727195656,68.26451383318219,14.212719089382297,66.5041506421435,MOD-PM-00097
15,74.50170951181788,14.500769642856582,14.169758052616329,67.05958844279195,14.248633080786401,65.79117024599852,MOD-PM-00097
16,75.9407642279891,14.041224244285305,13.976825085315076,67.8241815671816,13.95486114837311,67.26186611888173,MOD-PM-00097
17,77.66019858884154,13.663085499727757,13.50497822185139,69.33531738113571,13.356093186598558,69.78948427556635,MOD-PM-00097
18,79.64949117736113,13.185014410376393,12.835664853944884,72.18854162195227,12.550431471604567,73.49084621471363,MOD-PM-00097
19,81.93369879595014,12.521983601918857,12.151311182713771,75.07118996421059,11.772572444035458,76.93118395124164,MOD-PM-00097
20,83.8249251224237,12.37482841305231,11.567359672797906,78.14206104488163,11.159425672594008,79.9337411398416,MOD-PM-00097
21,85.77827159354774,12.00438968488965,11.110284993936727,80.39938643738463,10.744706541627318,81.8082043993604,MOD-PM-00097
22,87.12500762795658,11.614396198184822,10.719264774532109,82.34973607744489,10.40921389401614,83.29140162205958,MOD-PM-00097
23,88.26817130439396,11.297944965875327,10.39964143522493,84.00346496078994,10.141627049708104,84.42439404162732,MOD-PM-00097
0,91.61291691734493,12.334514573691814,10.260175097119678,84.9346456842108,9.99314729459993,86.0177233350146,MOD-PM-00342
1,92.38074702759081,12.167518167664708,10.063161325978708,85.80810186365149,9.843739939259958,86.48161097935268,MOD-PM-00342
2,93.16508903446594,11.929312253255482,9.877893468835852,86.85130502889444,9.69058596432864,87.40334898560911,MOD-PM-00342
3,94.37246517432536,11.631891518890052,9.732791439517515,87.5741346170614,9.57538076547476,88.04455440647,MOD-PM-00342
4,94.6663157476469,11.500825052032907,9.615266569368131,88.21470499562693,9.478672237186641,88.61309625814249,MOD-PM-00342
5,94.62204590652377,11.161249932666705,9.503509521484375,88.6773923936781,9.375310541509272,88.99690250774006,MOD-PM-00342
6,95.40898398049568,10.9644943665755,9.426776592548077,89.09007523086045,9.306189233130151,89.30743139916724,MOD-PM-00342
7,96.29393725779741,10.906953273979541,9.357698545351134,88.7086931165758,9.237407642406422,88.80798675201751,MOD-PM-00342
8,96.14354976213136,9.98051398181395,9.466216370299621,88.06483903822009,9.444749098557692,87.58812185434195,MOD-PM-00342
9,92.18891450630728,11.574598107533994,9.937140831580528,86.45540111667508,10.175546499399038,84.23841342297229,MOD-PM-00342
10,87.14897495914971,12.867996147012555,10.878133920522837,83.34642380934496,11.283364767556662,79.74301017509713,MOD-PM-00342
11,82.40836114061159,13.873713395003765,12.003529978322458,77.73538623013339,12.393021468277816,75.1075679234096,MOD-PM-00342
12,79.47803488666163,14.693981859539267,12.902073451450892,73.34907682649381,13.230608594286572,71.4893908238673,MOD-PM-00342
13,75.62032856827167,15.226478539301244,13.542732322609032,70.25313027350457,13.770925668569712,69.0654765537807,MOD-PM-00342
14,73.50593198628503,16.198133904041196,13.93038605071686,68.06792726621524,14.059333549751031,67.49929901793763,MOD-PM-00342
15,71.89503089851918,16.53501579888495,14.035225333748283,66.65420620258038,14.06283200442136,66.62511754297948,MOD-PM-00342
16,73.98050298365831,15.873035194531559,13.866247826880151,67.53226714081816,13.762140630365728,68.5652594094748,MOD-PM-00342
17,76.66594122363266,15.164032795658777,13.414503495771806,68.65272869906583,13.142914489075379,70.89744098369891,MOD-PM-00342
18,79.22463505134053,14.53155725505079,12.743459848257212,70.87797542194744,12.302584805331387,74.11117528559087,MOD-PM-00342
19,82.79052897791996,13.849531480249743,12.042088770604396,74.04122488839286,11.480120648394575,77.95604039286519,MOD-PM-00342
20,85.31569614540483,13.410616775898818,11.4761231810182,77.29743127508478,10.860591678828984,81.11850931356241,MOD-PM-00342
21,87.19156562532395,13.007025382214671,11.018352801983173,79.4803000649253,10.497124640496223,82.58636524913075,MOD-PM-00342
22,89.00693677963726,12.588386212825116,10.6340576842591,81.87558566082964,10.207639924772494,84.06361598758907,MOD-PM-00342
